scePaf,fun,5C5F727C,sceGuShadeModel,matching
scePaf,fun,5CA7F421,_ZNK3paf8PhWidget9IsInheritEPKc,matching
scePaf,fun,5CE11C03,_ZN3paf7PhMicon11SetChannelsEi,matching
scePaf,fun,5D242D11,_ZN3paf8PhXmList10ScrollDownEfPNS_7PhEventE,matching
scePaf,fun,5D786CDD,_ZN3paf9FrameworkD1Ev,matching
scePaf,fun,5D7F1F27,_ZN3paf8PhXmItem8BlinkEndEf,matching
scePaf,fun,5DB527D4,_ZN3paf8PhWidget8SetFocusEPNS_7PhEventEb,matching
scePaf,fun,5DE0445F,_ZN3paf10MessageBox12GetSpaceInfoEPNS0_9SpaceInfoE,matching
scePaf,fun,5DFB5858,_ZN3paf9Framework8InstanceEv,matching
scePaf,fun,5EBC648F,_ZN3paf4View12PageActivateEPv,matching
scePaf,fun,5EFC5387,_ZN3paf10MessageBox30SetQueryProgressBarInfoHandlerEPFvPNS0_15ProgressBarInfoEE,matching
scePaf,fun,5FAC9869,sce_paf_private_malloc,matching
scePaf,fun,602EB0CE,PAF_Resource_GetPageNodeByID,matching
scePaf,fun,607713A6,_ZN3paf10MessageBox25SetQueryButtonInfoHandlerEPFbNS0_10ButtonTypeEPNS0_10ButtonInfoEE,matching
scePaf,fun,60CBB63F,scePaf_60CBB63F,
scePaf,fun,60DECA7E,sce_paf_private___assert,matching
scePaf,fun,613E9AA2,sce_paf_private_mtrim2,matching
scePaf,fun,61B105C0,_ZN3paf8PhWidget9StartAnimEb,matching
scePaf,fun,62081F34,_ZN3paf7PhXmBar8CloseOffEiiff,matching
scePaf,fun,626D68A1,sce_paf_private_strncat,matching
scePaf,fun,63B24F4D,_ZN3paf4View16PlayAnimSequenceEPNS_8PhWidgetEPKc,matching
scePaf,fun,63EA1815,_ZN3paf8PhXmList18SetOtherLabelAlphaEfff,matching
scePaf,fun,64775957,_ZNK3paf6PhText15GetVisibleLinesEv,matching
scePaf,fun,6528115D,png_create_read_struct,matching
scePaf,fun,65920294,_ZN3paf9PhHandler11HandlerProcEPNS_7PhEventE,matching
scePaf,fun,65C19AC0,_ZN3paf8PhButton10WidgetTypeEv,matching
scePaf,fun,6676FAA6,_ZNK10PSJSObject7GetAttrERK8psjsnameP9PSJSValue,matching
scePaf,fun,66907719,InputDevice_PspPad_Unlock,matching
scePaf,fun,66FE90D7,sce_paf_private_strcmp,matching
scePaf,fun,672036FE,_ZN3paf8PhWidget8SetStyleEii,matching
scePaf,fun,6741C662,scePaf_6741C662,
scePaf,fun,67C7567E,_ZN10PSJSObject7SetAttrEiRK9PSJSValue,matching
scePaf,fun,6829D7AF,sce_paf_private_memset,matching
scePaf,fun,6840D208,scePaf_6840D208,
scePaf,fun,68569AAC,_ZN3paf7PhXmBar16SetOtherTopAlphaEfff,matching
scePaf,fun,695BCD34,_ZN3paf8PhXmItem12SetTextAlphaEfff,matching
scePaf,fun,69CA1A2D,PAF_Resource_DOMGetNodeNext,matching
scePaf,fun,6A14BB04,PAF_Resource_GetWString,matching
scePaf,fun,6A772BF7,_ZN3paf7PhModel16SetCurrentMotionEif,matching
scePaf,fun,6B1E90C7,InputDevice_PspPad_Lock,matching
scePaf,fun,6B678D44,_ZN3paf7PhModel14SetPatchDivideEi,matching
scePaf,fun,6BA9C299,sce_paf_private_memmove,matching
scePaf,fun,6BAC756B,_ZNK9PSJSValue7ToInt32Ev,matching
scePaf,fun,6C234A6A,sce_paf_private_atoi,matching
scePaf,fun,6C386158,_ZN3paf8PhXmList15ProgressLineSetEifff,matching
scePaf,fun,6C4976AF,_ZN3paf8PhXmList12AnimIconStopEi,matching
scePaf,fun,6CE39EF8,_ZNK3paf4View13GetBottomPageEv,matching
scePaf,fun,6CF44237,_ZN3paf7PhModel14SetFrameRepeatEi,matching
scePaf,fun,6D491648,Heap_Create,matching
scePaf,fun,6DD28F44,scePaf_6DD28F44,
scePaf,fun,6E1B5B50,_ZN3paf11PhLabelText14ReleaseSurfaceEv,matching
scePaf,fun,6E3E2085,_ZNK10PSJSObject11ToPrimitiveE15ToPrimitiveHint,matching
scePaf,fun,6E94BA7B,_ZN3paf10PhProgress11ChangeValueEffi,matching
scePaf,fun,6E95EFAA,_ZN3paf4View9InitParamC1Ev,matching
scePaf,fun,6F74F263,_ZN3paf7PhSPrim6SpriteEPKNS_8PhWidgetEiiRK4vec4,matching
scePaf,fun,71460F7C,sce_paf_private_vsprintf,matching
scePaf,fun,715E8DAB,_ZN3paf8PhWidgetD2Ev,matching
scePaf,fun,71712601,sce_paf_private_sprintf,matching
scePaf,fun,72129CFB,_ZN3paf4View12SetInterfaceEiPv,matching
scePaf,fun,72514A05,_ZN3paf8PhWidget9FindChildEPKci,matching
scePaf,fun,72A0044D,_ZN3paf6ModuleC1EPKcS2_i,matching
scePaf,fun,7333E75A,png_set_packing,matching
scePaf,fun,73712598,_ZN3paf7PhXmBar10WidgetTypeEv,matching
scePaf,fun,73D49419,_ZN3paf8PhXmItem14LabelScrollSetERK4vec4ff,matching
scePaf,fun,7435C5D5,_ZN3paf7PhXmBar17SetOtherItemAlphaEfff,matching
scePaf,fun,75062BCF,Job_isCanceled,matching
scePaf,fun,75A553A2,_ZN3paf7PhXmBar11UpdateItemsEi,matching
scePaf,fun,75DBA857,_ZN8PSJSExec6ResumeEPFvPvS0_S0_bES0_S0_S0_,matching
scePaf,fun,76491EEA,_ZN3paf7PhXmBar8HideFadeEff,matching
scePaf,fun,7771BC86,_ZN3paf7PhXmBar7SetFadeEfff,matching
scePaf,fun,777635B9,_ZN3paf6PhText12SetFontStyleERKNS_11PhFontStyleE,matching
scePaf,fun,77D981F5,sce_paf_private_strrchr,matching
scePaf,fun,78054045,_ZN3paf8PhIPAddr8GetValueEPhi,matching
scePaf,fun,78192717,scePaf_78192717,
scePaf,fun,78219D10,scePaf_78219D10,
scePaf,fun,7894B61F,png_error,matching
scePaf,fun,79293604,_ZN13PSJSValueImpl11NewFromPoolERK11PSJSContextb,matching
scePaf,fun,79493F8F,Job_Cancel2,matching
scePaf,fun,79C3CBF7,_ZNK3paf7PhScene9GetCameraEi,matching
scePaf,fun,79E57CAF,_ZN10PSJSObjectnwEj,matching
scePaf,fun,79F4AE65,_ZN3paf6PhText13SetCurrentPosEj,matching
scePaf,fun,7AFD6B74,png_create_info_struct,matching
scePaf,fun,7B099943,_ZN3paf7PhClockC1EPNS_8PhWidgetE,matching
scePaf,fun,7B6F0E32,_ZN3paf6PhList12PushBackItemEi,matching
scePaf,fun,7BED034E,sce_paf_private_sqrtf,matching
scePaf,fun,7C2C2742,_ZN3paf13PhApplication13StartDispListEv,matching
scePaf,fun,7C31F453,_ZN3paf10PhMenuList10WidgetTypeEv,matching
scePaf,fun,7D83FB20,_ZN9PSJSValuenaEj,matching
scePaf,fun,7D9A4824,_ZNK10PSJSObject7GetAttrEiP9PSJSValue,matching
scePaf,fun,7DDE0658,_ZN13PSJSPageTable12PageCloseAllEPN3paf4ViewE,matching
scePaf,fun,7E304DCF,_ZN3paf5Image7SetClipERKNS_9ImageRectE,matching
scePaf,fun,7EC15225,sce_paf_private_free2,matching
scePaf,fun,7EDCC45E,floorf,matching
scePaf,fun,7F2442DC,_ZN3paf6PhText10SetVScrollEPNS_8PhScrollE,matching
scePaf,fun,7F7791A1,_ZNK3paf4View7GetPageEPKc,matching
scePaf,fun,809A4F83,sce_paf_private_snprintf,matching
scePaf,fun,8117E6C8,_ZN3paf4View19PsjsCompleteSuspendEPvS1_S1_b,matching
scePaf,fun,8159EB28,_ZN3paf7PhMicon4StopEv,matching
scePaf,fun,81667058,_ZN3paf7PhXmBar19GetFocusedItemIndexEi,matching
scePaf,fun,81D0D1F7,memcmp,matching
scePaf,fun,81FD71A9,_Z26PSJS_BuildValueImpl_ObjectRK11PSJSContext,matching
scePaf,fun,820C80E6,acosf,matching
scePaf,fun,83944053,sce_paf_private_fclose,matching
scePaf,fun,8406F469,sceCccEncodeUTF16,matching
scePaf,fun,84240C1D,_ZN3paf9FrameworkC1ERKNS0_9InitParamE,matching
scePaf,fun,84485F54,_ZN3paf8PhWidgetC1EPS0_PNS_8PhAppearE,matching
scePaf,fun,846E1F0A,_ZN3paf7Surface4CopyEiPKv10ImageOrderi,matching
scePaf,fun,84913A3A,_ZNK3paf7PhMicon7GetTimeEv,matching
scePaf,fun,849ED670,_ZN8PSJSExec7SuspendEPFvPvS0_S0_bES0_S0_S0_,matching
scePaf,fun,84A71447,_ZN3paf8PhXmList12ReleaseLabelEii,matching
scePaf,fun,84BD418F,sce_paf_private_ftell,matching
scePaf,fun,86237EB3,PAF_Resource_DOMGetNodeChildByPos,matching
scePaf,fun,86A5AE7D,_ZNK3paf7PhMicon10GetBGColorEv,matching
scePaf,fun,86B41BA3,_ZN3paf8PhWidget13UpdateCamerasEv,matching
scePaf,fun,86C87E62,scePaf_86C87E62,
scePaf,fun,872F948B,InputDevice_PspPad_Get,matching
scePaf,fun,87516C3B,_ZN3paf8PhWidgetC2EPS0_PNS_8PhAppearE,matching
scePaf,fun,87E5F9C7,_ZN3paf5Image13SetCancelFuncEPFbPvES1_,matching
scePaf,fun,8860B0FD,scePaf_8860B0FD,
scePaf,fun,88D73AED,_ZN3paf4View4LoadERKNS0_9InitParamEPFvPS0_E,matching
scePaf,fun,891B7F7F,scePaf_891B7F7F,
scePaf,fun,89582FD0,_ZNK3paf7PhMicon9GetHeightEv,matching
scePaf,fun,8A51BA1E,_ZNK3paf7PhMicon9IsEnabledEi,matching
scePaf,fun,8A861692,Heap_Destroy,matching
scePaf,fun,8AB03D91,_ZNK3paf8PhWidget8GetChildEi,matching
scePaf,fun,8B439A23,_ZN3paf7PhXmBar8SelectInEfff,matching
scePaf,fun,8BA04801,_ZN3paf8PhButton18HandleKeycodeEventEPNS_7PhEventE,matching
scePaf,fun,8C1ED07B,_ZN3paf7PhXmBar10InsertItemEii,matching
scePaf,fun,8CDEDC6F,_ZNK3paf7PhModel16GetCurrentMotionEv,matching
scePaf,fun,8D3B3587,scePaf_8D3B3587,
